yeduc,p105,birthyr,birthprov,p509kab,weight,p607,classwk,wage,birthpl,lhwage,lwage,p504th,resid,n_inpres_schools,high_inpres,child_pop_71,en71,wsppc,dens71,treat1b,treat2b,dum,moldyed,java,urban,year,age74,old,young,reallyold,pool_old_birthyr,yeduc_hat,yeduc_hat_single_IV,_yeduc_hat_single_IV_no_loo,yeduc_hat_single_IV_no_loo,yeduc_hat_no_loo,yeduc_hat_no_loo_check,lazy_reg_test,lhwage_resid,yeduc_resid,young_x_n_inpres,schools_resid,yeduc_hat_single_IV_po_no_loo,yeduc_resid_po,schools_resid_po,lhwage_resid_po,_yeduc_resid_po,_schools_resid_po,_lhwage_resid_po,yeduc_hat_single_IV_po
19,2,1965,12,75,392,93,4,250000,1275,7.171721,12.429216,65,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,65,10.564022,0,1,1995,9,0,,0,1965,10.476678,,,,10.46968809518313,10.46987227097808,,-.1649269,7.6113157,,,,,,,7.6117678,,-.164877,
17,1,1968,12,75,311,31,4,275000,1275,7.4246597,12.524527,68,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.64891,10.430889,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,.46406677,5.2025652,1.1905098,-.39691839,-.071434036,5.2311449,-.39909875,.46661603,5.2061272,-.39703828,.46445984,-.074157096
12,1,1971,12,75,311,62,4,140000,1275,6.5919023,11.849398,71,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,71,10.564022,0,1,1995,3,0,1,0,1971,10.743713,10.430552,10.43069088753915,10.430691,10.74246730011171,10.74265256322089,10.235272,-.24051552,.63570887,1.1905098,-.38030288,-.068443716,.64019305,-.3829855,-.24221209,.63759738,-.38036647,-.24030712,-.069741957
12,1,1968,12,75,102,38,4,500000,1275,7.9983993,13.122363,68,3173,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.643025,10.430425,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,1.0378063,.20256537,1.1905098,-.39691839,-.071434036,.20367813,-.39909875,1.0435073,.20612735,-.39703828,1.0381993,-.072531372
12,1,1958,12,75,109,41,4,250000,1275,7.3540425,12.429216,58,3172,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,16,1,0,0,0,10.402145,10.216022,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.055885337,.79249662,0,.35241258,.063424259,.79727614,.35453799,.056222383,.79403323,.35236087,.056054901,.0641004
12,1,1956,12,75,37,91,4,352400,1275,7.7486415,12.772522,56,5408,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,18,0,,1,0,10.402143,,,,10.40231033869122,10.40249310516048,,.41199359,.61131561,,,,,,,.61176783,,.41204351,
12,1,1968,12,75,311,51,4,635800,1275,8.0251017,13.362639,68,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.643025,10.430425,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,1.0645087,.20256537,1.1905098,-.39691839,-.071434036,.20367813,-.39909875,1.0703564,.20612735,-.39703828,1.0649017,-.072531372
17,1,1962,12,75,311,93,4,185500,1275,6.8943682,12.13081,62,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.443688,10.214836,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,-.4224622,5.1634192,0,.35667044,.064190559,5.1905899,.3585473,-.42468524,5.164762,.35662526,-.42231402,.06348931
6,1,1958,12,75,311,71,4,150000,1275,6.1012793,11.91839,58,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,16,1,0,0,0,10.402713,10.217453,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-1.196878,-5.2075033,0,.35241258,.063424259,-5.2389097,.35453799,-1.2040963,-5.2059669,.35236087,-1.1967083,.06592755
6,1,1970,12,75,43,33,4,180000,1275,6.8225975,12.100712,70,1372,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,70,10.564022,0,1,1995,4,0,1,0,1970,10.54256,10.43,10.43069088753915,10.430691,10.54834463496632,10.54853668694331,10.235272,-.10060914,-5.0104666,1.1905098,-.42687494,-.076825365,-5.0385585,-.42926827,-.10117322,-5.0096478,-.4269025,-.10051877,-.076236509
9,1,1968,12,75,149,22,4,300000,1275,6.976748,12.611538,68,1401,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.639496,10.430146,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,.016155036,-2.7974346,1.1905098,-.39691839,-.071434036,-2.8128018,-.39909875,.016243782,-2.7938726,-.39703828,.016548092,-.071555942
17,1,1968,12,75,109,81,4,500000,1275,7.8648682,13.122363,68,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.64891,10.430889,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,.90427524,5.2025652,1.1905098,-.39691839,-.071434036,5.2311449,-.39909875,.90924269,5.2061272,-.39703828,.90466827,-.074157096
9,1,1950,12,75,311,51,4,375000,1275,7.5771861,12.834682,100,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,24,0,,1,0,10.402435,,,,10.40231033869122,10.40249310516048,,.24053822,-2.3886845,,,,,,,-2.3882322,,.24058813,
12,1,1969,12,75,74,95,4,200000,1275,6.8307943,12.206073,69,1273,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,69,10.564022,0,1,1995,5,0,1,0,1969,10.534515,10.430419,10.43069088753915,10.430691,10.53412129791077,10.53431004801327,10.235272,-.1652461,.14383325,1.1905098,-.45115191,-.081194527,.14461112,-.45359179,-.16613978,.14664049,-.45124641,-.16493633,-.082410954
6,1,1960,12,75,311,16,4,150000,1275,6.6608953,11.91839,60,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,14,1,0,0,0,10.402693,10.217463,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.6248374,-5.8153629,0,.36258528,.065255061,-5.8451004,.36443943,-.62803257,-5.814158,.36254472,-.62470442,.067934364
6,2,1960,12,75,320,12,4,133200,1275,6.4430208,11.799607,60,1202,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,14,1,0,0,0,10.402693,10.217463,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.84271193,-5.8153629,0,.36258528,.065255061,-5.8451004,.36443943,-.84702122,-5.814158,.36254472,-.84257895,.067934364
14,1,1956,12,75,311,72,4,250000,1275,7.432004,12.429216,56,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,18,0,,1,0,10.401959,,,,10.40231033869122,10.40249310516048,,.095356084,2.6113155,,,,,,,2.6117678,,.095405988,
12,1,1970,12,75,311,62,4,150000,1275,6.6608953,11.91839,70,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,70,10.564022,0,1,1995,4,0,1,0,1970,10.549706,10.430702,10.43069088753915,10.430691,10.54834463496632,10.54853668694331,10.235272,-.26231128,.98953348,1.1905098,-.42687494,-.076825365,.99508148,-.42926827,-.26378199,.99035239,-.4269025,-.26222092,-.078280523
12,1,1962,12,75,975,71,4,300000,1275,6.976748,12.611538,62,3218,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.43774,10.21603,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,-.34008238,.16341911,0,.35667044,.064190559,.16427904,.3585473,-.34187192,.16476178,.35662526,-.3399342,.06501963
12,1,1968,12,75,45,11,4,133000,1275,6.7229304,11.798104,68,1672,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.643025,10.430425,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,-.23766252,.20256537,1.1905098,-.39691839,-.071434036,.20367813,-.39909875,-.23896807,.20612735,-.39703828,-.23726946,-.072531372
9,1,1969,12,75,311,95,4,250000,1275,6.9485774,12.429216,69,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,69,10.564022,0,1,1995,5,0,1,0,1969,10.529829,10.43001,10.43069088753915,10.430691,10.53412129791077,10.53431004801327,10.235272,-.047463037,-2.8561668,1.1905098,-.45115191,-.081194527,-2.8716133,-.45359179,-.047719721,-2.8533595,-.45124641,-.047153264,-.081349231
12,1,1962,12,75,109,73,4,350000,1275,7.508193,12.765689,62,3172,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.43774,10.21603,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,.19136266,.16341911,0,.35667044,.064190559,.16427904,.3585473,.19236964,.16476178,.35662526,.19151083,.06501963
8,2,1950,12,75,208,71,4,220000,1275,6.9261045,12.301383,100,1103,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,24,0,,1,0,10.402531,,,,10.40231033869122,10.40249310516048,,-.41054335,-3.3886845,,,,,,,-3.3882322,,-.41049343,
12,1,1952,12,75,65,91,4,315000,1275,7.467371,12.660328,52,1276,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,22,0,,1,0,10.402148,,,,10.40231033869122,10.40249310516048,,.1307231,.61131561,,,,,,,.61176783,,.13077301,
15,1,1958,12,75,65,93,4,324000,1275,7.5410042,12.688498,58,1276,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,16,1,0,0,0,10.401861,10.215305,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.24284698,3.7924967,0,.35241258,.063424259,3.8153691,.35453799,.2443116,3.7940333,.35236087,.24301656,.063186824
12,1,1954,12,75,109,39,4,70000,1275,5.9857664,11.156251,54,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,20,0,,1,0,10.402138,,,,10.40231033869122,10.40249310516048,,-1.3508815,.61131561,,,,,,,.61176783,,-1.3508316,
9,1,1959,12,75,16,62,4,150000,1275,6.5067444,11.91839,59,1172,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,15,1,0,0,0,10.402415,10.216746,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.82409459,-2.7530332,0,.37078834,.066731378,-2.7702181,.37310287,-.82923871,-2.7708774,.371389,-.82606363,.068573944
9,1,1972,12,75,311,71,4,275000,1275,7.2262092,12.524527,72,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,72,10.564022,0,1,1995,2,0,1,0,1972,10.642504,10.430139,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.235272,.34521937,-2.4002225,1.1905098,-.47062793,-.084699661,-2.4150121,-.47352782,.34734651,-2.3974695,-.47072059,.34552315,-.085102536
12,2,1972,12,75,183,81,4,160000,1275,6.7048144,11.982929,72,1308,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,72,10.564022,0,1,1995,2,0,1,0,1972,10.6515,10.430595,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.235272,-.17617536,.59977746,1.1905098,-.47062793,-.084699661,.60347313,-.47352782,-.17726091,.60253048,-.47072059,-.17587157,-.086199448
12,1,1972,12,75,311,62,4,150000,1275,6.7944264,11.91839,72,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,72,10.564022,0,1,1995,2,0,1,0,1972,10.6515,10.430595,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.235272,-.086563349,.59977746,1.1905098,-.47062793,-.084699661,.60347313,-.47352782,-.087096728,.60253048,-.47072059,-.086259559,-.086199448
12,1,1969,12,75,311,61,4,200000,1275,6.3889613,12.206073,69,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,69,10.564022,0,1,1995,5,0,1,0,1969,10.534515,10.430419,10.43069088753915,10.430691,10.53412129791077,10.53431004801327,10.235272,-.60707915,.14383325,1.1905098,-.45115191,-.081194527,.14461112,-.45359179,-.61036229,.14664049,-.45124641,-.60676938,-.082410954
12,1,1968,12,75,311,33,4,250000,1275,7.171721,12.429216,68,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.643025,10.430425,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,.21112803,.20256537,1.1905098,-.39691839,-.071434036,.20367813,-.39909875,.21228783,.20612735,-.39703828,.21152109,-.072531372
12,1,1961,12,75,311,93,4,425000,1275,7.3250546,12.959845,61,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,13,1,0,0,0,10.402133,10.21603,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.097353958,.15002118,0,.38187069,.068725884,.15097418,.38429648,.097972393,.1501271,.38186711,.097365648,.069696911
9,1,1971,12,75,114,63,4,150000,1275,6.5808525,11.91839,71,3271,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,71,10.564022,0,1,1995,3,0,1,0,1971,10.739612,10.430312,10.43069088753915,10.430691,10.74246730011171,10.74265256322089,10.235272,-.25156528,-2.3642912,1.1905098,-.38030288,-.068443716,-2.3809686,-.3829855,-.25333977,-2.3624027,-.38036647,-.25135687,-.068788476
12,1,1952,12,75,34,51,4,250000,1275,6.9485774,12.429216,52,1272,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,22,0,,1,0,10.402148,,,,10.40231033869122,10.40249310516048,,-.38807049,.61131561,,,,,,,.61176783,,-.38802058,
17,1,1963,12,75,311,93,4,200000,1275,6.9485774,12.206073,63,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,63,10.564022,0,1,1995,11,0,,0,1963,10.15522,,,,10.14916509693803,10.14935193523448,,-.38807049,5.6113157,,,,,,,5.6117678,,-.38802058,
6,2,1954,12,75,143,31,4,50000,1275,6.5431123,10.819778,54,1306,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,20,0,,1,0,10.402717,,,,10.40231033869122,10.40249310516048,,-.79353559,-5.3886843,,,,,,,-5.3882322,,-.7934857,
9,1,1964,12,75,311,71,4,250000,1275,7.1511016,12.429216,64,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,64,10.564022,0,1,1995,10,0,,0,1964,10.293062,,,,10.29840533827111,10.29857648166332,,-.18554629,-2.3886845,,,,,,,-2.3882322,,-.18549639,
17,1,1963,12,75,45,93,4,150000,1275,6.976748,11.91839,63,1274,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,63,10.564022,0,1,1995,11,0,,0,1963,10.15522,,,,10.14916509693803,10.14935193523448,,-.35989991,5.6113157,,,,,,,5.6117678,,-.35984999,
11,1,1964,12,75,311,62,4,135000,1275,6.5349154,11.81303,64,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,64,10.564022,0,1,1995,10,0,,0,1964,10.296596,,,,10.29840533827111,10.29857648166332,,-.80173242,-.38868439,,,,,,,-.38823214,,-.80168253,
12,1,1970,12,75,255,34,4,300000,1275,7.4875736,12.611538,70,1405,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,70,10.564022,0,1,1995,4,0,1,0,1970,10.549706,10.430702,10.43069088753915,10.430691,10.54834463496632,10.54853668694331,10.235272,.564367,.98953348,1.1905098,-.42687494,-.076825365,.99508148,-.42926827,.56753123,.99035239,-.4269025,.56445736,-.078280523
12,1,1971,12,75,65,91,4,331000,1275,7.4317589,12.709873,71,1276,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,71,10.564022,0,1,1995,3,0,1,0,1971,10.743713,10.430552,10.43069088753915,10.430691,10.74246730011171,10.74265256322089,10.235272,.59934109,.63570887,1.1905098,-.38030288,-.068443716,.64019305,-.3829855,.60356879,.63759738,-.38036647,.59954947,-.069741957
12,1,1962,12,75,65,52,4,500000,1275,8.0471897,13.122363,62,1276,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.43774,10.21603,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,.73035938,.16341911,0,.35667044,.064190559,.16427904,.3585473,.73420262,.16476178,.35662526,.73050749,.06501963
12,1,1969,12,75,311,61,4,200000,1275,6.9077554,12.206073,69,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,69,10.564022,0,1,1995,5,0,1,0,1969,10.534515,10.430419,10.43069088753915,10.430691,10.53412129791077,10.53431004801327,10.235272,-.088285066,.14383325,1.1905098,-.45115191,-.081194527,.14461112,-.45359179,-.088762522,.14664049,-.45124641,-.087975293,-.082410954
12,1,1962,12,75,109,95,4,100000,1275,6.3199687,11.512925,62,3172,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.43774,10.21603,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,-.99686164,.16341911,0,.35667044,.064190559,.16427904,.3585473,-1.0021073,.16476178,.35662526,-.99671352,.06501963
9,1,1960,12,75,311,83,4,335000,1275,7.3466072,12.721886,60,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,14,1,0,0,0,10.402412,10.216746,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.060874473,-2.8153629,0,.36258528,.065255061,-2.8297596,.36443943,.061185762,-2.8141577,.36254472,.061007444,.067008391
12,1,1971,12,75,311,62,4,150000,1275,6.7944264,11.91839,71,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,71,10.564022,0,1,1995,3,0,1,0,1971,10.743713,10.430552,10.43069088753915,10.430691,10.74246730011171,10.74265256322089,10.235272,-.037991337,.63570887,1.1905098,-.38030288,-.068443716,.64019305,-.3829855,-.038259324,.63759738,-.38036647,-.037782945,-.069741957
6,1,1958,12,75,311,51,4,280000,1275,7.2850494,12.542545,58,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,16,1,0,0,0,10.402713,10.217453,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.013107754,-5.2075033,0,.35241258,.063424259,-5.2389097,.35453799,-.013186808,-5.2059669,.35236087,-.012938191,.06592755
2,2,1965,12,75,12,17,4,100000,1275,6.0661879,11.512925,65,1172,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,65,10.564022,0,1,1995,9,0,,0,1965,10.460294,,,,10.46968809518313,10.46987227097808,,-1.27046,-9.3886843,,,,,,,-9.3882322,,-1.2704102,
12,1,1970,12,75,109,38,4,225000,1275,7.0663605,12.323855,70,3172,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,70,10.564022,0,1,1995,4,0,1,0,1970,10.549706,10.430702,10.43069088753915,10.430691,10.54834463496632,10.54853668694331,10.235272,.14315383,.98953348,1.1905098,-.42687494,-.076825365,.99508148,-.42926827,.14395645,.99035239,-.4269025,.14324419,-.078280523
12,2,1954,12,75,241,93,4,286400,1275,7.3946609,12.565145,54,1204,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,20,0,,1,0,10.402138,,,,10.40231033869122,10.40249310516048,,.058013063,.61131561,,,,,,,.61176783,,.058062967,
17,1,1960,12,75,109,93,4,700000,1275,8.2013407,13.458836,60,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,14,1,0,0,0,10.401667,10.214835,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.91560793,5.1846371,0,.36258528,.065255061,5.2111497,.36443943,.92029005,5.185842,.36254472,.91574091,.064539127
6,1,1955,12,75,34,17,4,240000,1275,6.976748,12.388394,55,1272,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,19,0,,1,0,10.402703,,,,10.40231033869122,10.40249310516048,,-.35989991,-5.3886843,,,,,,,-5.3882322,,-.35984999,
12,1,1957,12,75,165,91,4,340000,1275,7.3801146,12.736701,57,1403,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,17,1,0,0,0,10.402142,10.216023,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.093193263,.65836787,0,.367439,.066128589,.66232634,.36964822,.093753584,.65925497,.36740914,.093291141,.066880152
17,1,1955,12,75,132,91,4,415000,1275,8.0840034,12.936034,55,1101,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,19,0,,1,0,10.401691,,,,10.40231033869122,10.40249310516048,,.74735558,5.6113157,,,,,,,5.6117678,,.74740547,
11,1,1955,12,75,311,71,4,500000,1275,7.4875736,13.122363,55,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,19,0,,1,0,10.402244,,,,10.40231033869122,10.40249310516048,,.15092574,-.38868439,,,,,,,-.38823214,,.15097564,
12,1,1951,12,75,109,38,4,450000,1275,7.3966022,13.017003,51,3175,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,23,0,,1,0,10.402128,,,,10.40231033869122,10.40249310516048,,.059954267,.61131561,,,,,,,.61176783,,.060004171,
12,1,1965,12,75,311,93,4,250000,1275,7.171721,12.429216,65,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,65,10.564022,0,1,1995,9,0,,0,1965,10.469932,,,,10.46968809518313,10.46987227097808,,-.1649269,.61131561,,,,,,,.61176783,,-.164877,
9,2,1963,12,75,210,91,4,315000,1275,7.5604615,12.660328,63,1201,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,63,10.564022,0,1,1995,11,0,,0,1963,10.145155,,,,10.14916509693803,10.14935193523448,,.22381364,-2.3886845,,,,,,,-2.3882322,,.22386354,
17,1,1962,12,75,102,83,4,500000,1275,8.1807213,13.122363,62,3173,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.443688,10.214836,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,.86389095,5.1634192,0,.35667044,.064190559,5.1905899,.3585473,.86843687,5.164762,.35662526,.86403906,.06348931
12,1,1972,12,75,109,39,4,325000,1275,7.4340849,12.691581,72,3172,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,72,10.564022,0,1,1995,2,0,1,0,1972,10.6515,10.430595,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.235272,.5530951,.59977746,1.1905098,-.47062793,-.084699661,.60347313,-.47352782,.55650312,.60253048,-.47072059,.55339891,-.086199448
3,2,1950,12,75,196,12,4,124000,1275,6.5131011,11.728037,100,1404,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,24,0,,1,0,10.403005,,,,10.40231033869122,10.40249310516048,,-.82354677,-8.3886843,,,,,,,-8.3882322,,-.82349688,
12,1,1969,12,75,45,51,4,150000,1275,6.4377518,11.91839,69,1274,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,69,10.564022,0,1,1995,5,0,1,0,1969,10.534515,10.430419,10.43069088753915,10.430691,10.53412129791077,10.53431004801327,10.235272,-.55828869,.14383325,1.1905098,-.45115191,-.081194527,.14461112,-.45359179,-.56130797,.14664049,-.45124641,-.55797893,-.082410954
12,1,1961,12,75,311,62,4,200000,1275,6.6766434,12.206073,61,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,13,1,0,0,0,10.402133,10.21603,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.55105734,.15002118,0,.38187069,.068725884,.15097418,.38429648,-.55455786,.1501271,.38186711,-.5510456,.069696911
12,1,1958,12,75,109,74,4,400000,1275,7.6417246,12.89922,58,3175,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,16,1,0,0,0,10.402145,10.216022,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.3435674,.79249662,0,.35241258,.063424259,.79727614,.35453799,.34563944,.79403323,.35236087,.34373695,.0641004
12,1,1967,12,75,109,62,4,250000,1275,7.3052521,12.429216,67,3172,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,67,10.564022,0,1,1995,7,0,,0,1967,10.407895,,,,10.40845680369876,10.40865324637964,,-.031395812,.61131561,,,,,,,.61176783,,-.031345908,
17,1,1959,12,75,311,93,4,150000,1275,6.9211783,11.91839,59,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,15,1,0,0,0,10.401665,10.214832,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.40966064,5.2469668,0,.37078834,.066731378,5.2797189,.37310287,-.4122178,5.2291226,.371389,-.41162968,.066070199
12,1,1959,12,75,56,91,4,150000,1275,6.8685346,11.91839,59,8271,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,15,1,0,0,0,10.402134,10.216029,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.46230441,.24696679,0,.37078834,.066731378,.24850839,.37310287,-.4651902,.22912265,.371389,-.46427345,.067635037
12,2,1967,12,75,309,93,4,156000,1275,6.7001157,11.957611,67,3374,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,67,10.564022,0,1,1995,7,0,,0,1967,10.407895,,,,10.40845680369876,10.40865324637964,,-.63653219,.61131561,,,,,,,.61176783,,-.6364823,
12,2,1960,12,75,229,39,4,176000,1275,6.9542751,12.078239,60,1205,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,14,1,0,0,0,10.402133,10.216029,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.33145761,.18463719,0,.36258528,.065255061,.18558136,.36443943,-.33315256,.18584223,.36254472,-.33132464,.066082418
12,2,1964,12,75,392,39,4,200000,1275,6.927958,12.206073,64,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,64,10.564022,0,1,1995,10,0,,0,1964,10.298362,,,,10.29840533827111,10.29857648166332,,-.40868989,.61131561,,,,,,,.61176783,,-.40863997,
12,1,1962,12,75,34,72,4,195000,1275,6.9232593,12.180755,62,1272,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.43774,10.21603,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,-.39357111,.16341911,0,.35667044,.064190559,.16427904,.3585473,-.39564213,.16476178,.35662526,-.39342293,.06501963
15,1,1964,12,75,142,39,4,50000,1275,5.4445,10.819778,64,1471,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,64,10.564022,0,1,1995,10,0,,0,1964,10.303661,,,,10.29840533827111,10.29857648166332,,-1.8921479,3.6113155,,,,,,,3.6117678,,-1.8920981,
